date,claim_type,region,claim_count,avg_handle_time_min,weather_event,day_of_week,month,week_of_year
2024-06-16,weather_event,northeast,0,85.1,0,Sunday,6,24
2024-06-17,auto_collision,west,319,41.4,0,Monday,6,25
2024-06-17,auto_liability,midwest,35,65.6,0,Monday,6,25
2024-06-17,property_damage,west,83,62.1,0,Monday,6,25
2024-06-17,weather_event,south,66,82.1,0,Monday,6,25
2024-06-18,auto_collision,west,165,44.6,0,Tuesday,6,25
2024-06-18,auto_liability,west,201,48.6,0,Tuesday,6,25
2024-06-18,property_damage,west,71,59.3,0,Tuesday,6,25
2024-06-18,weather_event,west,0,57.7,0,Tuesday,6,25
2024-06-19,auto_collision,midwest,149,47.6,0,Wednesday,6,25
2024-06-19,auto_liability,south,161,60.6,0,Wednesday,6,25
2024-06-19,property_damage,midwest,22,52.1,0,Wednesday,6,25
2024-06-19,weather_event,west,24,78.0,0,Wednesday,6,25
2024-06-20,auto_collision,south,201,48.0,0,Thursday,6,25
2024-06-20,auto_liability,south,103,58.6,0,Thursday,6,25
2024-06-20,property_damage,midwest,111,55.0,0,Thursday,6,25
2024-06-20,weather_event,south,5,88.4,0,Thursday,6,25
2024-06-21,auto_collision,south,134,45.8,0,Friday,6,25
2024-06-21,auto_liability,south,92,63.3,0,Friday,6,25
2024-06-21,property_damage,northeast,172,54.7,0,Friday,6,25
2024-06-21,weather_event,west,4,63.2,0,Friday,6,25
2024-06-22,auto_collision,south,43,52.5,0,Saturday,6,25
2024-06-22,auto_liability,west,156,63.0,0,Saturday,6,25
2024-06-22,property_damage,south,50,47.0,0,Saturday,6,25
2024-06-22,weather_event,northeast,23,69.0,0,Saturday,6,25
2024-06-23,auto_collision,west,122,41.5,0,Sunday,6,25
2024-06-23,auto_liability,south,40,59.7,0,Sunday,6,25
2024-06-23,property_damage,northeast,21,51.7,0,Sunday,6,25
2024-06-23,weather_event,northeast,9,77.2,0,Sunday,6,25
2024-06-24,auto_collision,west,92,38.5,0,Monday,6,26
2024-06-24,auto_liability,west,231,69.7,0,Monday,6,26
2024-06-24,property_damage,midwest,97,49.0,0,Monday,6,26
2024-06-24,weather_event,midwest,37,80.1,0,Monday,6,26
2024-06-25,auto_collision,midwest,178,54.2,0,Tuesday,6,26
2024-06-25,auto_liability,south,76,53.4,0,Tuesday,6,26
2024-06-25,property_damage,northeast,141,59.8,0,Tuesday,6,26
2024-06-25,weather_event,northeast,4,79.4,0,Tuesday,6,26
2024-06-26,auto_collision,west,269,54.4,0,Wednesday,6,26
2024-06-26,auto_liability,south,85,54.7,0,Wednesday,6,26
2024-06-26,property_damage,northeast,39,48.8,0,Wednesday,6,26
2024-06-26,weather_event,northeast,3,77.4,0,Wednesday,6,26
2024-06-27,auto_collision,west,185,53.9,0,Thursday,6,26
2024-06-27,auto_liability,south,63,67.3,0,Thursday,6,26
2024-06-27,property_damage,south,102,48.9,0,Thursday,6,26
2024-06-27,weather_event,midwest,39,75.3,0,Thursday,6,26
2024-06-28,auto_collision,south,80,38.2,0,Friday,6,26
2024-06-28,auto_liability,west,238,51.3,0,Friday,6,26
2024-06-28,property_damage,northeast,40,53.5,0,Friday,6,26
2024-06-28,weather_event,south,65,84.8,0,Friday,6,26
2024-06-29,auto_collision,midwest,94,45.4,0,Saturday,6,26
2024-06-29,auto_liability,west,105,62.1,0,Saturday,6,26
2024-06-29,property_damage,west,44,49.4,0,Saturday,6,26
2024-06-29,weather_event,midwest,30,68.3,0,Saturday,6,26
2024-06-30,auto_collision,south,118,49.7,0,Sunday,6,26
2024-06-30,auto_liability,northeast,24,52.3,0,Sunday,6,26
2024-06-30,property_damage,west,29,60.9,0,Sunday,6,26
2024-06-30,weather_event,midwest,21,62.1,0,Sunday,6,26
2024-07-01,auto_collision,south,192,47.7,0,Monday,7,27
2024-07-01,auto_liability,south,227,54.1,0,Monday,7,27
2024-07-01,property_damage,northeast,41,54.3,0,Monday,7,27
2024-07-01,weather_event,south,17,77.3,0,Monday,7,27
2024-07-02,auto_collision,south,184,42.9,0,Tuesday,7,27
2024-07-02,auto_liability,northeast,55,58.0,0,Tuesday,7,27
2024-07-02,property_damage,west,57,55.6,0,Tuesday,7,27
2024-07-02,weather_event,south,92,79.0,0,Tuesday,7,27
2024-07-03,auto_collision,south,67,59.5,0,Wednesday,7,27
2024-07-03,auto_liability,midwest,174,60.6,0,Wednesday,7,27
2024-07-03,property_damage,midwest,25,55.2,0,Wednesday,7,27
2024-07-03,weather_event,northeast,120,70.2,0,Wednesday,7,27
2024-07-04,auto_collision,west,39,40.1,0,Thursday,7,27
2024-07-04,auto_liability,west,56,63.6,0,Thursday,7,27
2024-07-04,property_damage,west,21,50.1,0,Thursday,7,27
2024-07-04,weather_event,west,47,67.9,0,Thursday,7,27
2024-07-05,auto_collision,west,83,50.9,0,Friday,7,27
2024-07-05,auto_liability,south,124,65.2,0,Friday,7,27
2024-07-05,property_damage,west,91,58.4,0,Friday,7,27
2024-07-05,weather_event,south,161,79.8,0,Friday,7,27
2024-07-06,auto_collision,west,80,44.1,0,Saturday,7,27
2024-07-06,auto_liability,midwest,37,56.4,0,Saturday,7,27
2024-07-06,property_damage,south,116,66.8,0,Saturday,7,27
2024-07-06,weather_event,northeast,35,71.3,0,Saturday,7,27
2024-07-07,auto_collision,west,22,46.1,0,Sunday,7,27
2024-07-07,auto_liability,west,98,55.0,0,Sunday,7,27
2024-07-07,property_damage,west,51,52.5,0,Sunday,7,27
2024-07-07,weather_event,northeast,21,68.8,0,Sunday,7,27
2024-07-08,auto_collision,northeast,115,46.2,0,Monday,7,28
2024-07-08,auto_liability,northeast,57,66.4,0,Monday,7,28
2024-07-08,property_damage,midwest,207,66.2,0,Monday,7,28
2024-07-08,weather_event,south,94,65.2,0,Monday,7,28
2024-07-09,auto_collision,south,220,44.2,0,Tuesday,7,28
2024-07-09,auto_liability,south,107,55.1,0,Tuesday,7,28
2024-07-09,property_damage,midwest,38,56.8,0,Tuesday,7,28
2024-07-09,weather_event,northeast,80,82.5,0,Tuesday,7,28
2024-07-10,auto_collision,south,106,50.3,0,Wednesday,7,28
2024-07-10,auto_liability,midwest,110,64.8,0,Wednesday,7,28
2024-07-10,property_damage,northeast,89,55.6,0,Wednesday,7,28
2024-07-10,weather_event,midwest,98,72.1,0,Wednesday,7,28
2024-07-11,auto_collision,south,86,49.7,0,Thursday,7,28
2024-07-11,auto_liability,northeast,74,61.1,0,Thursday,7,28
2024-07-11,property_damage,south,69,56.1,0,Thursday,7,28
2024-07-11,weather_event,midwest,177,66.0,0,Thursday,7,28
2024-07-12,auto_collision,midwest,199,47.3,0,Friday,7,28
2024-07-12,auto_liability,northeast,85,52.6,0,Friday,7,28
2024-07-12,property_damage,northeast,143,61.7,0,Friday,7,28
2024-07-12,weather_event,south,7,79.8,0,Friday,7,28
2024-07-13,auto_collision,west,113,42.5,0,Saturday,7,28
2024-07-13,auto_liability,midwest,89,51.5,0,Saturday,7,28
2024-07-13,property_damage,south,67,50.4,0,Saturday,7,28
2024-07-13,weather_event,midwest,0,77.2,0,Saturday,7,28
2024-07-14,auto_collision,south,73,40.1,0,Sunday,7,28
2024-07-14,auto_liability,midwest,49,59.7,0,Sunday,7,28
2024-07-14,property_damage,midwest,36,50.8,0,Sunday,7,28
2024-07-14,weather_event,west,21,70.0,0,Sunday,7,28
2024-07-15,auto_collision,midwest,185,37.5,0,Monday,7,29
2024-07-15,auto_liability,midwest,41,63.1,0,Monday,7,29
2024-07-15,property_damage,northeast,203,54.2,0,Monday,7,29
2024-07-15,weather_event,south,11,91.2,0,Monday,7,29
2024-07-16,auto_collision,northeast,114,47.6,0,Tuesday,7,29
2024-07-16,auto_liability,northeast,213,67.4,0,Tuesday,7,29
2024-07-16,property_damage,south,85,59.8,0,Tuesday,7,29
2024-07-16,weather_event,midwest,30,69.6,0,Tuesday,7,29
2024-07-17,auto_collision,west,227,42.0,0,Wednesday,7,29
2024-07-17,auto_liability,midwest,19,63.2,0,Wednesday,7,29
2024-07-17,property_damage,northeast,47,57.7,0,Wednesday,7,29
2024-07-17,weather_event,south,83,67.2,0,Wednesday,7,29
2024-07-18,auto_collision,midwest,344,45.0,0,Thursday,7,29
2024-07-18,auto_liability,northeast,21,56.6,0,Thursday,7,29
2024-07-18,property_damage,south,27,51.7,0,Thursday,7,29
2024-07-18,weather_event,west,6,76.3,0,Thursday,7,29
2024-07-19,auto_collision,northeast,247,49.3,0,Friday,7,29
2024-07-19,auto_liability,midwest,86,60.4,0,Friday,7,29
2024-07-19,property_damage,northeast,91,60.6,0,Friday,7,29
2024-07-19,weather_event,northeast,33,69.6,0,Friday,7,29
2024-07-20,auto_collision,west,133,49.1,0,Saturday,7,29
2024-07-20,auto_liability,midwest,68,69.1,0,Saturday,7,29
2024-07-20,property_damage,south,32,53.2,0,Saturday,7,29
2024-07-20,weather_event,midwest,31,79.6,0,Saturday,7,29
2024-07-21,auto_collision,northeast,83,41.6,0,Sunday,7,29
2024-07-21,auto_liability,northeast,46,63.7,0,Sunday,7,29
2024-07-21,property_damage,midwest,37,49.7,0,Sunday,7,29
2024-07-21,weather_event,south,18,78.1,0,Sunday,7,29
2024-07-22,auto_collision,west,189,47.5,0,Monday,7,30
2024-07-22,auto_liability,south,13,58.9,0,Monday,7,30
2024-07-22,property_damage,west,201,51.1,0,Monday,7,30
2024-07-22,weather_event,west,46,70.8,0,Monday,7,30
2024-07-23,auto_collision,midwest,109,43.9,0,Tuesday,7,30
2024-07-23,auto_liability,west,39,62.4,0,Tuesday,7,30
2024-07-23,property_damage,midwest,186,53.1,0,Tuesday,7,30
2024-07-23,weather_event,midwest,106,69.9,0,Tuesday,7,30
2024-07-24,auto_collision,midwest,283,47.4,0,Wednesday,7,30
2024-07-24,auto_liability,midwest,59,69.7,0,Wednesday,7,30
2024-07-24,property_damage,west,38,55.5,0,Wednesday,7,30
2024-07-24,weather_event,south,30,63.7,0,Wednesday,7,30
2024-07-25,auto_collision,south,33,49.9,0,Thursday,7,30
2024-07-25,auto_liability,south,280,58.0,0,Thursday,7,30
2024-07-25,property_damage,west,49,49.9,0,Thursday,7,30
2024-07-25,weather_event,midwest,13,76.9,0,Thursday,7,30
2024-07-26,auto_collision,south,174,45.3,0,Friday,7,30
2024-07-26,auto_liability,west,155,63.7,0,Friday,7,30
2024-07-26,property_damage,south,76,54.5,0,Friday,7,30
2024-07-26,weather_event,south,20,78.6,0,Friday,7,30
2024-07-27,auto_collision,south,125,42.0,0,Saturday,7,30
2024-07-27,auto_liability,south,54,61.7,0,Saturday,7,30
2024-07-27,property_damage,south,59,52.3,0,Saturday,7,30
2024-07-27,weather_event,northeast,20,88.4,0,Saturday,7,30
2024-07-28,auto_collision,west,136,44.8,0,Sunday,7,30
2024-07-28,auto_liability,south,27,44.7,0,Sunday,7,30
2024-07-28,property_damage,south,24,61.4,0,Sunday,7,30
2024-07-28,weather_event,northeast,4,60.5,0,Sunday,7,30
2024-07-29,auto_collision,west,124,50.4,0,Monday,7,31
2024-07-29,auto_liability,midwest,225,65.7,0,Monday,7,31
2024-07-29,property_damage,northeast,54,53.6,0,Monday,7,31
2024-07-29,weather_event,west,45,76.1,0,Monday,7,31
2024-07-30,auto_collision,northeast,112,45.2,0,Tuesday,7,31
2024-07-30,auto_liability,midwest,159,51.9,0,Tuesday,7,31
2024-07-30,property_damage,south,29,59.4,0,Tuesday,7,31
2024-07-30,weather_event,west,46,61.0,0,Tuesday,7,31
2024-07-31,auto_collision,west,204,56.2,0,Wednesday,7,31
2024-07-31,auto_liability,midwest,108,80.2,0,Wednesday,7,31
2024-07-31,property_damage,northeast,22,65.6,0,Wednesday,7,31
2024-07-31,weather_event,midwest,43,65.3,0,Wednesday,7,31
2024-08-01,auto_collision,south,125,46.1,0,Thursday,8,31
2024-08-01,auto_liability,northeast,137,50.7,0,Thursday,8,31
2024-08-01,property_damage,midwest,149,61.2,0,Thursday,8,31
2024-08-01,weather_event,midwest,3,63.2,0,Thursday,8,31
2024-08-02,auto_collision,midwest,90,41.4,0,Friday,8,31
2024-08-02,auto_liability,south,226,63.8,0,Friday,8,31
2024-08-02,property_damage,midwest,48,54.8,0,Friday,8,31
2024-08-02,weather_event,west,64,70.9,0,Friday,8,31
2024-08-03,auto_collision,midwest,82,50.4,0,Saturday,8,31
2024-08-03,auto_liability,south,86,58.7,0,Saturday,8,31
2024-08-03,property_damage,midwest,50,59.9,0,Saturday,8,31
2024-08-03,weather_event,northeast,58,73.8,0,Saturday,8,31
2024-08-04,auto_collision,midwest,40,51.6,0,Sunday,8,31
2024-08-04,auto_liability,northeast,76,56.0,0,Sunday,8,31
2024-08-04,property_damage,midwest,45,54.0,0,Sunday,8,31
2024-08-04,weather_event,northeast,29,71.9,0,Sunday,8,31
2024-08-05,auto_collision,northeast,90,42.4,0,Monday,8,32
2024-08-05,auto_liability,northeast,48,62.4,0,Monday,8,32
2024-08-05,property_damage,south,233,51.2,0,Monday,8,32
2024-08-05,weather_event,midwest,41,66.0,0,Monday,8,32
2024-08-06,auto_collision,midwest,207,42.7,0,Tuesday,8,32
2024-08-06,auto_liability,northeast,63,59.8,0,Tuesday,8,32
2024-08-06,property_damage,northeast,92,60.1,0,Tuesday,8,32
2024-08-06,weather_event,northeast,48,78.2,0,Tuesday,8,32
2024-08-07,auto_collision,northeast,167,46.1,0,Wednesday,8,32
2024-08-07,auto_liability,midwest,128,57.6,0,Wednesday,8,32
2024-08-07,property_damage,south,51,58.3,0,Wednesday,8,32
2024-08-07,weather_event,south,23,71.6,0,Wednesday,8,32
2024-08-08,auto_collision,south,91,53.4,0,Thursday,8,32
2024-08-08,auto_liability,west,133,46.8,0,Thursday,8,32
2024-08-08,property_damage,northeast,16,61.2,0,Thursday,8,32
2024-08-08,weather_event,west,106,88.1,0,Thursday,8,32
2024-08-09,auto_collision,northeast,161,35.4,0,Friday,8,32
2024-08-09,auto_liability,northeast,111,60.7,0,Friday,8,32
2024-08-09,property_damage,south,142,67.8,0,Friday,8,32
2024-08-09,weather_event,midwest,22,71.7,0,Friday,8,32
2024-08-10,auto_collision,midwest,227,52.7,0,Saturday,8,32
2024-08-10,auto_liability,south,9,56.3,0,Saturday,8,32
2024-08-10,property_damage,northeast,8,53.5,0,Saturday,8,32
2024-08-10,weather_event,south,17,71.5,0,Saturday,8,32
2024-08-11,auto_collision,west,50,48.0,0,Sunday,8,32
2024-08-11,auto_liability,west,45,67.6,0,Sunday,8,32
2024-08-11,property_damage,northeast,19,59.0,0,Sunday,8,32
2024-08-11,weather_event,northeast,43,71.9,0,Sunday,8,32
2024-08-12,auto_collision,south,70,36.4,0,Monday,8,33
2024-08-12,auto_liability,midwest,65,58.1,0,Monday,8,33
2024-08-12,property_damage,south,81,47.7,0,Monday,8,33
2024-08-12,weather_event,west,198,62.2,0,Monday,8,33
2024-08-13,auto_collision,west,135,43.8,0,Tuesday,8,33
2024-08-13,auto_liability,south,180,54.8,0,Tuesday,8,33
2024-08-13,property_damage,midwest,27,53.4,0,Tuesday,8,33
2024-08-13,weather_event,northeast,45,75.7,0,Tuesday,8,33
2024-08-14,auto_collision,midwest,139,50.5,0,Wednesday,8,33
2024-08-14,auto_liability,west,140,58.6,0,Wednesday,8,33
2024-08-14,property_damage,south,47,59.3,0,Wednesday,8,33
2024-08-14,weather_event,west,20,65.5,0,Wednesday,8,33
2024-08-15,auto_collision,northeast,147,45.8,0,Thursday,8,33
2024-08-15,auto_liability,west,66,59.6,0,Thursday,8,33
2024-08-15,property_damage,west,109,69.2,0,Thursday,8,33
2024-08-15,weather_event,northeast,16,83.1,0,Thursday,8,33
2024-08-16,auto_collision,northeast,169,40.4,0,Friday,8,33
2024-08-16,auto_liability,northeast,39,57.9,0,Friday,8,33
2024-08-16,property_damage,midwest,132,59.5,0,Friday,8,33
2024-08-16,weather_event,midwest,16,70.1,0,Friday,8,33
2024-08-17,auto_collision,west,105,49.1,0,Saturday,8,33
2024-08-17,auto_liability,south,79,54.6,0,Saturday,8,33
2024-08-17,property_damage,south,53,53.6,0,Saturday,8,33
2024-08-17,weather_event,west,36,75.2,0,Saturday,8,33
2024-08-18,auto_collision,south,57,47.9,0,Sunday,8,33
2024-08-18,auto_liability,midwest,87,56.1,0,Sunday,8,33
2024-08-18,property_damage,northeast,12,62.4,0,Sunday,8,33
2024-08-18,weather_event,south,5,60.9,0,Sunday,8,33
2024-08-19,auto_collision,south,101,45.0,0,Monday,8,34
2024-08-19,auto_liability,northeast,146,67.0,0,Monday,8,34
2024-08-19,property_damage,midwest,98,58.6,0,Monday,8,34
2024-08-19,weather_event,south,80,76.9,0,Monday,8,34
2024-08-20,auto_collision,northeast,91,45.2,0,Tuesday,8,34
2024-08-20,auto_liability,northeast,64,68.0,0,Tuesday,8,34
2024-08-20,property_damage,northeast,137,54.2,0,Tuesday,8,34
2024-08-20,weather_event,west,74,82.4,0,Tuesday,8,34
2024-08-21,auto_collision,south,122,42.9,0,Wednesday,8,34
2024-08-21,auto_liability,west,112,51.1,0,Wednesday,8,34
2024-08-21,property_damage,south,114,60.0,0,Wednesday,8,34
2024-08-21,weather_event,west,15,63.0,0,Wednesday,8,34
2024-08-22,auto_collision,northeast,196,51.3,0,Thursday,8,34
2024-08-22,auto_liability,south,63,57.6,0,Thursday,8,34
2024-08-22,property_damage,northeast,74,67.9,0,Thursday,8,34
2024-08-22,weather_event,midwest,7,60.3,0,Thursday,8,34
2024-08-23,auto_collision,south,143,42.5,0,Friday,8,34
2024-08-23,auto_liability,west,153,52.5,0,Friday,8,34
2024-08-23,property_damage,west,52,63.0,0,Friday,8,34
2024-08-23,weather_event,midwest,28,77.8,0,Friday,8,34
2024-08-24,auto_collision,west,137,48.2,0,Saturday,8,34
2024-08-24,auto_liability,south,112,60.2,0,Saturday,8,34
2024-08-24,property_damage,south,19,58.2,0,Saturday,8,34
2024-08-24,weather_event,northeast,12,82.3,0,Saturday,8,34
2024-08-25,auto_collision,south,85,51.7,0,Sunday,8,34
2024-08-25,auto_liability,south,47,72.6,0,Sunday,8,34
2024-08-25,property_damage,northeast,47,55.1,0,Sunday,8,34
2024-08-25,weather_event,west,4,66.9,0,Sunday,8,34
2024-08-26,auto_collision,south,57,42.2,0,Monday,8,35
2024-08-26,auto_liability,northeast,242,57.8,0,Monday,8,35
2024-08-26,property_damage,west,50,46.3,0,Monday,8,35
2024-08-26,weather_event,northeast,41,66.4,0,Monday,8,35
2024-08-27,auto_collision,midwest,153,49.5,0,Tuesday,8,35
2024-08-27,auto_liability,south,87,67.2,0,Tuesday,8,35
2024-08-27,property_damage,midwest,90,51.1,0,Tuesday,8,35
2024-08-27,weather_event,midwest,61,69.6,0,Tuesday,8,35
2024-08-28,auto_collision,west,172,52.6,0,Wednesday,8,35
2024-08-28,auto_liability,south,138,55.2,0,Wednesday,8,35
2024-08-28,property_damage,northeast,20,50.6,0,Wednesday,8,35
2024-08-28,weather_event,west,34,81.0,0,Wednesday,8,35
2024-08-29,auto_collision,south,113,44.7,0,Thursday,8,35
2024-08-29,auto_liability,west,71,64.5,0,Thursday,8,35
2024-08-29,property_damage,midwest,130,63.4,0,Thursday,8,35
2024-08-29,weather_event,midwest,27,78.8,0,Thursday,8,35
2024-08-30,auto_collision,west,180,51.6,0,Friday,8,35
2024-08-30,auto_liability,west,120,71.3,0,Friday,8,35
2024-08-30,property_damage,midwest,62,53.7,0,Friday,8,35
2024-08-30,weather_event,midwest,24,82.0,0,Friday,8,35
2024-08-31,auto_collision,south,153,48.4,0,Saturday,8,35
2024-08-31,auto_liability,west,45,68.7,0,Saturday,8,35
2024-08-31,property_damage,south,41,54.0,0,Saturday,8,35
2024-08-31,weather_event,south,46,84.0,0,Saturday,8,35
2024-09-01,auto_collision,west,75,51.4,0,Sunday,9,35
2024-09-01,auto_liability,midwest,30,56.1,0,Sunday,9,35
2024-09-01,property_damage,south,30,48.3,0,Sunday,9,35
2024-09-01,weather_event,south,10,82.9,0,Sunday,9,35
2024-09-02,auto_collision,midwest,112,41.8,0,Monday,9,36
2024-09-02,auto_liability,midwest,72,50.9,0,Monday,9,36
2024-09-02,property_damage,northeast,70,47.0,0,Monday,9,36
2024-09-02,weather_event,northeast,139,83.0,0,Monday,9,36
2024-09-03,auto_collision,midwest,72,38.8,0,Tuesday,9,36
2024-09-03,auto_liability,west,189,63.0,0,Tuesday,9,36
2024-09-03,property_damage,northeast,60,54.0,0,Tuesday,9,36
2024-09-03,weather_event,northeast,36,80.8,0,Tuesday,9,36
2024-09-04,auto_collision,northeast,89,45.2,0,Wednesday,9,36
2024-09-04,auto_liability,south,172,53.9,0,Wednesday,9,36
2024-09-04,property_damage,northeast,31,54.8,0,Wednesday,9,36
2024-09-04,weather_event,midwest,31,76.6,0,Wednesday,9,36
2024-09-05,auto_collision,northeast,145,39.0,0,Thursday,9,36
2024-09-05,auto_liability,midwest,95,65.7,0,Thursday,9,36
2024-09-05,property_damage,northeast,81,56.8,0,Thursday,9,36
2024-09-05,weather_event,south,23,69.4,0,Thursday,9,36
2024-09-06,auto_collision,midwest,217,44.3,0,Friday,9,36
2024-09-06,auto_liability,midwest,72,58.0,0,Friday,9,36
2024-09-06,property_damage,south,75,51.8,0,Friday,9,36
2024-09-06,weather_event,west,6,67.3,0,Friday,9,36
2024-09-07,auto_collision,midwest,123,55.3,0,Saturday,9,36
2024-09-07,auto_liability,midwest,40,66.1,0,Saturday,9,36
2024-09-07,property_damage,northeast,26,52.7,0,Saturday,9,36
2024-09-07,weather_event,south,37,76.7,0,Saturday,9,36
2024-09-08,auto_collision,midwest,64,42.5,0,Sunday,9,36
2024-09-08,auto_liability,west,37,53.1,0,Sunday,9,36
2024-09-08,property_damage,northeast,41,45.9,0,Sunday,9,36
2024-09-08,weather_event,midwest,17,91.7,0,Sunday,9,36
2024-09-09,auto_collision,west,140,35.3,0,Monday,9,37
2024-09-09,auto_liability,midwest,101,60.0,0,Monday,9,37
2024-09-09,property_damage,west,106,54.8,0,Monday,9,37
2024-09-09,weather_event,south,28,73.1,0,Monday,9,37
2024-09-10,auto_collision,west,113,42.3,0,Tuesday,9,37
2024-09-10,auto_liability,northeast,61,55.7,0,Tuesday,9,37
2024-09-10,property_damage,west,79,53.7,0,Tuesday,9,37
2024-09-10,weather_event,west,68,73.1,0,Tuesday,9,37
2024-09-11,auto_collision,midwest,233,36.4,0,Wednesday,9,37
2024-09-11,auto_liability,midwest,21,52.7,0,Wednesday,9,37
2024-09-11,property_damage,west,64,55.1,0,Wednesday,9,37
2024-09-11,weather_event,midwest,20,61.4,0,Wednesday,9,37
2024-09-12,auto_collision,midwest,141,47.5,0,Thursday,9,37
2024-09-12,auto_liability,midwest,191,59.8,0,Thursday,9,37
2024-09-12,property_damage,south,15,61.3,0,Thursday,9,37
2024-09-12,weather_event,south,7,65.9,0,Thursday,9,37
2024-09-13,auto_collision,northeast,137,43.1,0,Friday,9,37
2024-09-13,auto_liability,midwest,142,54.6,0,Friday,9,37
2024-09-13,property_damage,south,11,49.2,0,Friday,9,37
2024-09-13,weather_event,northeast,38,85.2,0,Friday,9,37
2024-09-14,auto_collision,northeast,110,45.7,0,Saturday,9,37
2024-09-14,auto_liability,midwest,69,53.9,0,Saturday,9,37
2024-09-14,property_damage,west,14,60.2,0,Saturday,9,37
2024-09-14,weather_event,west,23,67.5,0,Saturday,9,37
2024-09-15,auto_collision,west,82,46.0,0,Sunday,9,37
2024-09-15,auto_liability,south,16,56.3,0,Sunday,9,37
2024-09-15,property_damage,midwest,59,53.5,0,Sunday,9,37
2024-09-15,weather_event,midwest,4,78.3,0,Sunday,9,37
2024-09-16,auto_collision,west,226,40.2,0,Monday,9,38
2024-09-16,auto_liability,midwest,32,49.4,0,Monday,9,38
2024-09-16,property_damage,west,47,54.8,0,Monday,9,38
2024-09-16,weather_event,midwest,61,83.1,0,Monday,9,38
2024-09-17,auto_collision,west,163,48.3,0,Tuesday,9,38
2024-09-17,auto_liability,west,123,56.5,0,Tuesday,9,38
2024-09-17,property_damage,midwest,56,58.2,0,Tuesday,9,38
2024-09-17,weather_event,midwest,15,70.7,0,Tuesday,9,38
2024-09-18,auto_collision,midwest,105,45.4,0,Wednesday,9,38
2024-09-18,auto_liability,south,82,63.9,0,Wednesday,9,38
2024-09-18,property_damage,south,102,57.5,0,Wednesday,9,38
2024-09-18,weather_event,midwest,33,80.4,0,Wednesday,9,38
2024-09-19,auto_collision,northeast,72,48.5,0,Thursday,9,38
2024-09-19,auto_liability,midwest,62,61.3,0,Thursday,9,38
2024-09-19,property_damage,midwest,141,50.6,0,Thursday,9,38
2024-09-19,weather_event,west,62,78.6,0,Thursday,9,38
2024-09-20,auto_collision,south,130,43.7,0,Friday,9,38
2024-09-20,auto_liability,northeast,103,62.1,0,Friday,9,38
2024-09-20,property_damage,midwest,33,55.1,0,Friday,9,38
2024-09-20,weather_event,midwest,45,90.8,0,Friday,9,38
2024-09-21,auto_collision,west,121,39.2,0,Saturday,9,38
2024-09-21,auto_liability,northeast,68,59.0,0,Saturday,9,38
2024-09-21,property_damage,northeast,10,50.1,0,Saturday,9,38
2024-09-21,weather_event,west,5,76.4,0,Saturday,9,38
2024-09-22,auto_collision,midwest,38,43.9,0,Sunday,9,38
2024-09-22,auto_liability,south,45,61.6,0,Sunday,9,38
2024-09-22,property_damage,west,58,50.3,0,Sunday,9,38
2024-09-22,weather_event,northeast,19,69.4,0,Sunday,9,38
2024-09-23,auto_collision,midwest,147,45.8,0,Monday,9,39
2024-09-23,auto_liability,south,98,64.9,0,Monday,9,39
2024-09-23,property_damage,northeast,83,52.1,0,Monday,9,39
2024-09-23,weather_event,south,25,81.7,0,Monday,9,39
2024-09-24,auto_collision,west,136,50.3,0,Tuesday,9,39
2024-09-24,auto_liability,west,104,63.6,0,Tuesday,9,39
2024-09-24,property_damage,west,79,60.1,0,Tuesday,9,39
2024-09-24,weather_event,west,8,71.7,0,Tuesday,9,39
2024-09-25,auto_collision,midwest,128,47.2,0,Wednesday,9,39
2024-09-25,auto_liability,midwest,38,58.1,0,Wednesday,9,39
2024-09-25,property_damage,northeast,134,52.9,0,Wednesday,9,39
2024-09-25,weather_event,midwest,26,85.4,0,Wednesday,9,39
2024-09-26,auto_collision,west,159,41.8,0,Thursday,9,39
2024-09-26,auto_liability,northeast,99,59.0,0,Thursday,9,39
2024-09-26,property_damage,south,16,52.3,0,Thursday,9,39
2024-09-26,weather_event,south,2,77.9,0,Thursday,9,39
2024-09-27,auto_collision,northeast,125,46.7,0,Friday,9,39
2024-09-27,auto_liability,south,132,50.3,0,Friday,9,39
2024-09-27,property_damage,south,50,63.1,0,Friday,9,39
2024-09-27,weather_event,south,24,83.9,0,Friday,9,39
2024-09-28,auto_collision,south,19,45.8,0,Saturday,9,39
2024-09-28,auto_liability,midwest,58,60.9,0,Saturday,9,39
2024-09-28,property_damage,northeast,105,50.9,0,Saturday,9,39
2024-09-28,weather_event,northeast,51,69.8,0,Saturday,9,39
2024-09-29,auto_collision,northeast,31,46.6,0,Sunday,9,39
2024-09-29,auto_liability,south,22,47.7,0,Sunday,9,39
2024-09-29,property_damage,west,81,57.7,0,Sunday,9,39
2024-09-29,weather_event,west,0,78.0,0,Sunday,9,39
2024-09-30,auto_collision,northeast,182,41.1,0,Monday,9,40
2024-09-30,auto_liability,northeast,82,57.9,0,Monday,9,40
2024-09-30,property_damage,west,28,53.9,0,Monday,9,40
2024-09-30,weather_event,west,32,79.2,0,Monday,9,40
2024-10-01,auto_collision,midwest,125,38.8,0,Tuesday,10,40
2024-10-01,auto_liability,west,66,58.9,0,Tuesday,10,40
2024-10-01,property_damage,northeast,75,53.2,0,Tuesday,10,40
2024-10-01,weather_event,south,38,74.1,0,Tuesday,10,40
